id,filepath,category,traditional,region,occasion,price_range
img_273,seed_data/images/01_traditional_clothing/image_273.jpg,clothing,True,Unknown,Unknown,Unknown
img_274,seed_data/images/01_traditional_clothing/image_274.jpg,clothing,True,Unknown,Unknown,Unknown
img_275,seed_data/images/01_traditional_clothing/image_275.jpg,clothing,True,Unknown,Unknown,Unknown
img_276,seed_data/images/01_traditional_clothing/image_276.jpg,clothing,True,Unknown,Unknown,Unknown
img_277,seed_data/images/01_traditional_clothing/image_277.jpg,clothing,True,Unknown,Unknown,Unknown
img_278,seed_data/images/01_traditional_clothing/image_278.jpg,clothing,True,Unknown,Unknown,Unknown
img_279,seed_data/images/01_traditional_clothing/image_279.jpg,clothing,True,Unknown,Unknown,Unknown
img_280,seed_data/images/01_traditional_clothing/image_280.jpg,clothing,True,Unknown,Unknown,Unknown
img_281,seed_data/images/01_traditional_clothing/image_281.jpg,clothing,True,Unknown,Unknown,Unknown
img_282,seed_data/images/01_traditional_clothing/image_282.jpg,clothing,True,Unknown,Unknown,Unknown
img_283,seed_data/images/01_traditional_clothing/image_283.jpg,clothing,True,Unknown,Unknown,Unknown
img_284,seed_data/images/01_traditional_clothing/image_284.jpg,clothing,True,Unknown,Unknown,Unknown
img_285,seed_data/images/01_traditional_clothing/image_285.jpg,clothing,True,Unknown,Unknown,Unknown
img_286,seed_data/images/01_traditional_clothing/image_286.jpg,clothing,True,Unknown,Unknown,Unknown
img_287,seed_data/images/01_traditional_clothing/image_287.jpg,clothing,True,Unknown,Unknown,Unknown
img_288,seed_data/images/01_traditional_clothing/image_288.jpg,clothing,True,Unknown,Unknown,Unknown
img_289,seed_data/images/01_traditional_clothing/image_289.jpg,clothing,True,Unknown,Unknown,Unknown
img_290,seed_data/images/01_traditional_clothing/image_290.jpg,clothing,True,Unknown,Unknown,Unknown
img_291,seed_data/images/01_traditional_clothing/image_291.jpg,clothing,True,Unknown,Unknown,Unknown
img_292,seed_data/images/01_traditional_clothing/image_292.jpg,clothing,True,Unknown,Unknown,Unknown
img_293,seed_data/images/01_traditional_clothing/image_293.jpg,clothing,True,Unknown,Unknown,Unknown
img_294,seed_data/images/01_traditional_clothing/image_294.jpg,clothing,True,Unknown,Unknown,Unknown
img_295,seed_data/images/01_traditional_clothing/image_295.jpg,clothing,True,Unknown,Unknown,Unknown
img_296,seed_data/images/01_traditional_clothing/image_296.jpg,clothing,True,Unknown,Unknown,Unknown
img_297,seed_data/images/01_traditional_clothing/image_297.jpg,clothing,True,Unknown,Unknown,Unknown
img_298,seed_data/images/01_traditional_clothing/image_298.jpg,clothing,True,Unknown,Unknown,Unknown
img_299,seed_data/images/01_traditional_clothing/image_299.jpg,clothing,True,Unknown,Unknown,Unknown
img_300,seed_data/images/01_traditional_clothing/image_300.jpg,clothing,True,Unknown,Unknown,Unknown
img_301,seed_data/images/01_traditional_clothing/image_301.jpg,clothing,True,Unknown,Unknown,Unknown
img_302,seed_data/images/01_traditional_clothing/image_302.jpg,clothing,True,Unknown,Unknown,Unknown
img_303,seed_data/images/01_traditional_clothing/image_303.jpg,clothing,True,Unknown,Unknown,Unknown
img_304,seed_data/images/01_traditional_clothing/image_304.jpg,clothing,True,Unknown,Unknown,Unknown
img_305,seed_data/images/01_traditional_clothing/image_305.jpg,clothing,True,Unknown,Unknown,Unknown
img_306,seed_data/images/01_traditional_clothing/image_306.jpg,clothing,True,Unknown,Unknown,Unknown
img_307,seed_data/images/01_traditional_clothing/image_307.jpg,clothing,True,Unknown,Unknown,Unknown
img_308,seed_data/images/01_traditional_clothing/image_308.jpg,clothing,True,Unknown,Unknown,Unknown
img_309,seed_data/images/01_traditional_clothing/image_309.jpg,clothing,True,Unknown,Unknown,Unknown
img_310,seed_data/images/01_traditional_clothing/image_310.jpg,clothing,True,Unknown,Unknown,Unknown
img_311,seed_data/images/01_traditional_clothing/image_311.jpg,clothing,True,Unknown,Unknown,Unknown
img_312,seed_data/images/01_traditional_clothing/image_312.jpg,clothing,True,Unknown,Unknown,Unknown
img_313,seed_data/images/01_traditional_clothing/image_313.jpg,clothing,True,Unknown,Unknown,Unknown
img_314,seed_data/images/01_traditional_clothing/image_314.jpg,clothing,True,Unknown,Unknown,Unknown
img_315,seed_data/images/01_traditional_clothing/image_315.jpg,clothing,True,Unknown,Unknown,Unknown
img_316,seed_data/images/01_traditional_clothing/image_316.jpg,clothing,True,Unknown,Unknown,Unknown
img_001,seed_data/images/02_modern_clothing/image_001_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_002,seed_data/images/02_modern_clothing/image_002_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_003,seed_data/images/02_modern_clothing/image_003_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_004,seed_data/images/02_modern_clothing/image_004_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_005,seed_data/images/02_modern_clothing/image_005_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_006,seed_data/images/02_modern_clothing/image_006_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_007,seed_data/images/02_modern_clothing/image_007_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_008,seed_data/images/02_modern_clothing/image_008_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_009,seed_data/images/02_modern_clothing/image_009_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_010,seed_data/images/02_modern_clothing/image_010_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_011,seed_data/images/02_modern_clothing/image_011_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_012,seed_data/images/02_modern_clothing/image_012_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_013,seed_data/images/02_modern_clothing/image_013_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_014,seed_data/images/02_modern_clothing/image_014_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_015,seed_data/images/02_modern_clothing/image_015_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_016,seed_data/images/02_modern_clothing/image_016_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_017,seed_data/images/02_modern_clothing/image_017_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_018,seed_data/images/02_modern_clothing/image_018_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_019,seed_data/images/02_modern_clothing/image_019_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_020,seed_data/images/02_modern_clothing/image_020_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_021,seed_data/images/02_modern_clothing/image_021_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_022,seed_data/images/02_modern_clothing/image_022_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_023,seed_data/images/02_modern_clothing/image_023_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_024,seed_data/images/02_modern_clothing/image_024_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_025,seed_data/images/02_modern_clothing/image_025_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_026,seed_data/images/02_modern_clothing/image_026_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_027,seed_data/images/02_modern_clothing/image_027_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_028,seed_data/images/02_modern_clothing/image_028_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_029,seed_data/images/02_modern_clothing/image_029_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_030,seed_data/images/02_modern_clothing/image_030_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_031,seed_data/images/02_modern_clothing/image_031_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_032,seed_data/images/02_modern_clothing/image_032_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_033,seed_data/images/02_modern_clothing/image_033_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_034,seed_data/images/02_modern_clothing/image_034_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_035,seed_data/images/02_modern_clothing/image_035_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_036,seed_data/images/02_modern_clothing/image_036_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_037,seed_data/images/02_modern_clothing/image_037_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_038,seed_data/images/02_modern_clothing/image_038_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_039,seed_data/images/02_modern_clothing/image_039_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_040,seed_data/images/02_modern_clothing/image_040_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_041,seed_data/images/02_modern_clothing/image_041_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_042,seed_data/images/02_modern_clothing/image_042_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_043,seed_data/images/02_modern_clothing/image_043_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_044,seed_data/images/02_modern_clothing/image_044_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_045,seed_data/images/02_modern_clothing/image_045_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_046,seed_data/images/02_modern_clothing/image_046_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_047,seed_data/images/02_modern_clothing/image_047_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_048,seed_data/images/02_modern_clothing/image_048_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_049,seed_data/images/02_modern_clothing/image_049_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_050,seed_data/images/02_modern_clothing/image_050_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_051,seed_data/images/02_modern_clothing/image_051_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_052,seed_data/images/02_modern_clothing/image_052_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_053,seed_data/images/02_modern_clothing/image_053_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_054,seed_data/images/02_modern_clothing/image_054_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_055,seed_data/images/02_modern_clothing/image_055_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_056,seed_data/images/02_modern_clothing/image_056_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_057,seed_data/images/02_modern_clothing/image_057_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_058,seed_data/images/02_modern_clothing/image_058_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_059,seed_data/images/02_modern_clothing/image_059_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_060,seed_data/images/02_modern_clothing/image_060_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_061,seed_data/images/02_modern_clothing/image_061_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_062,seed_data/images/02_modern_clothing/image_062_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_063,seed_data/images/02_modern_clothing/image_063_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_064,seed_data/images/02_modern_clothing/image_064_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_065,seed_data/images/02_modern_clothing/image_065_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_066,seed_data/images/02_modern_clothing/image_066_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_067,seed_data/images/02_modern_clothing/image_067_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_068,seed_data/images/02_modern_clothing/image_068_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_069,seed_data/images/02_modern_clothing/image_069_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_070,seed_data/images/02_modern_clothing/image_070_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_071,seed_data/images/02_modern_clothing/image_071_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_072,seed_data/images/02_modern_clothing/image_072_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_073,seed_data/images/02_modern_clothing/image_073_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_074,seed_data/images/02_modern_clothing/image_074_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_075,seed_data/images/02_modern_clothing/image_075_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_076,seed_data/images/02_modern_clothing/image_076_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_077,seed_data/images/02_modern_clothing/image_077_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_078,seed_data/images/02_modern_clothing/image_078_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_079,seed_data/images/02_modern_clothing/image_079_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_080,seed_data/images/02_modern_clothing/image_080_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_081,seed_data/images/02_modern_clothing/image_081_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_082,seed_data/images/02_modern_clothing/image_082_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_083,seed_data/images/02_modern_clothing/image_083_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_084,seed_data/images/02_modern_clothing/image_084_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_085,seed_data/images/02_modern_clothing/image_085_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_086,seed_data/images/02_modern_clothing/image_086_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_087,seed_data/images/02_modern_clothing/image_087_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_088,seed_data/images/02_modern_clothing/image_088_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_089,seed_data/images/02_modern_clothing/image_089_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_090,seed_data/images/02_modern_clothing/image_090_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_091,seed_data/images/02_modern_clothing/image_091_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_092,seed_data/images/02_modern_clothing/image_092_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_093,seed_data/images/02_modern_clothing/image_093_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_094,seed_data/images/02_modern_clothing/image_094_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_095,seed_data/images/02_modern_clothing/image_095_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_096,seed_data/images/02_modern_clothing/image_096_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_097,seed_data/images/02_modern_clothing/image_097_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_098,seed_data/images/02_modern_clothing/image_098_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_099,seed_data/images/02_modern_clothing/image_099_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_100,seed_data/images/02_modern_clothing/image_100_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_101,seed_data/images/02_modern_clothing/image_101_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_102,seed_data/images/02_modern_clothing/image_102_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_103,seed_data/images/02_modern_clothing/image_103_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_104,seed_data/images/02_modern_clothing/image_104_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_105,seed_data/images/02_modern_clothing/image_105_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_106,seed_data/images/02_modern_clothing/image_106_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_107,seed_data/images/02_modern_clothing/image_107_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_108,seed_data/images/02_modern_clothing/image_108_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_109,seed_data/images/02_modern_clothing/image_109_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_110,seed_data/images/02_modern_clothing/image_110_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_111,seed_data/images/02_modern_clothing/image_111_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_112,seed_data/images/02_modern_clothing/image_112_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_113,seed_data/images/02_modern_clothing/image_113_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_114,seed_data/images/02_modern_clothing/image_114_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_115,seed_data/images/02_modern_clothing/image_115_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_116,seed_data/images/02_modern_clothing/image_116_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_117,seed_data/images/02_modern_clothing/image_117_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_118,seed_data/images/02_modern_clothing/image_118_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_119,seed_data/images/02_modern_clothing/image_119_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_120,seed_data/images/02_modern_clothing/image_120_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_121,seed_data/images/02_modern_clothing/image_121_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_122,seed_data/images/02_modern_clothing/image_122_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_123,seed_data/images/02_modern_clothing/image_123_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_124,seed_data/images/02_modern_clothing/image_124_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_125,seed_data/images/02_modern_clothing/image_125_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_126,seed_data/images/02_modern_clothing/image_126_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_127,seed_data/images/02_modern_clothing/image_127_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_128,seed_data/images/02_modern_clothing/image_128_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_129,seed_data/images/02_modern_clothing/image_129_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_130,seed_data/images/02_modern_clothing/image_130_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_131,seed_data/images/02_modern_clothing/image_131_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_132,seed_data/images/02_modern_clothing/image_132_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_133,seed_data/images/02_modern_clothing/image_133_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_134,seed_data/images/02_modern_clothing/image_134_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_135,seed_data/images/02_modern_clothing/image_135_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_136,seed_data/images/02_modern_clothing/image_136_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_137,seed_data/images/02_modern_clothing/image_137_1.jpg,clothing,False,Unknown,Unknown,Unknown
img_138,seed_data/images/02_modern_clothing/image_138.jpg,clothing,False,Unknown,Unknown,Unknown
img_139,seed_data/images/02_modern_clothing/image_139.jpg,clothing,False,Unknown,Unknown,Unknown
img_140,seed_data/images/02_modern_clothing/image_140.jpg,clothing,False,Unknown,Unknown,Unknown
img_141,seed_data/images/02_modern_clothing/image_141.jpg,clothing,False,Unknown,Unknown,Unknown
img_142,seed_data/images/02_modern_clothing/image_142.jpg,clothing,False,Unknown,Unknown,Unknown
img_143,seed_data/images/02_modern_clothing/image_143.jpg,clothing,False,Unknown,Unknown,Unknown
img_144,seed_data/images/02_modern_clothing/image_144.jpg,clothing,False,Unknown,Unknown,Unknown
img_145,seed_data/images/02_modern_clothing/image_145.jpg,clothing,False,Unknown,Unknown,Unknown
img_146,seed_data/images/02_modern_clothing/image_146.jpg,clothing,False,Unknown,Unknown,Unknown
img_147,seed_data/images/02_modern_clothing/image_147.jpg,clothing,False,Unknown,Unknown,Unknown
img_148,seed_data/images/02_modern_clothing/image_148.jpg,clothing,False,Unknown,Unknown,Unknown
img_149,seed_data/images/02_modern_clothing/image_149.jpg,clothing,False,Unknown,Unknown,Unknown
img_150,seed_data/images/02_modern_clothing/image_150.jpg,clothing,False,Unknown,Unknown,Unknown
img_151,seed_data/images/02_modern_clothing/image_151.jpg,clothing,False,Unknown,Unknown,Unknown
img_152,seed_data/images/02_modern_clothing/image_152.jpg,clothing,False,Unknown,Unknown,Unknown
img_153,seed_data/images/02_modern_clothing/image_153.jpg,clothing,False,Unknown,Unknown,Unknown
img_154,seed_data/images/02_modern_clothing/image_154.jpg,clothing,False,Unknown,Unknown,Unknown
img_155,seed_data/images/02_modern_clothing/image_155.jpg,clothing,False,Unknown,Unknown,Unknown
img_156,seed_data/images/02_modern_clothing/image_156.jpg,clothing,False,Unknown,Unknown,Unknown
img_157,seed_data/images/02_modern_clothing/image_157.jpg,clothing,False,Unknown,Unknown,Unknown
img_158,seed_data/images/02_modern_clothing/image_158.jpg,clothing,False,Unknown,Unknown,Unknown
img_159,seed_data/images/02_modern_clothing/image_159.jpg,clothing,False,Unknown,Unknown,Unknown
img_160,seed_data/images/02_modern_clothing/image_160.jpg,clothing,False,Unknown,Unknown,Unknown
img_161,seed_data/images/02_modern_clothing/image_161.jpg,clothing,False,Unknown,Unknown,Unknown
img_162,seed_data/images/02_modern_clothing/image_162.jpg,clothing,False,Unknown,Unknown,Unknown
img_163,seed_data/images/02_modern_clothing/image_163.jpg,clothing,False,Unknown,Unknown,Unknown
img_164,seed_data/images/02_modern_clothing/image_164.jpg,clothing,False,Unknown,Unknown,Unknown
img_165,seed_data/images/02_modern_clothing/image_165.jpg,clothing,False,Unknown,Unknown,Unknown
img_166,seed_data/images/02_modern_clothing/image_166.jpg,clothing,False,Unknown,Unknown,Unknown
img_167,seed_data/images/02_modern_clothing/image_167.jpg,clothing,False,Unknown,Unknown,Unknown
img_168,seed_data/images/02_modern_clothing/image_168.jpg,clothing,False,Unknown,Unknown,Unknown
img_169,seed_data/images/02_modern_clothing/image_169.jpg,clothing,False,Unknown,Unknown,Unknown
img_170,seed_data/images/02_modern_clothing/image_170.jpg,clothing,False,Unknown,Unknown,Unknown
img_171,seed_data/images/02_modern_clothing/image_171.jpg,clothing,False,Unknown,Unknown,Unknown
img_172,seed_data/images/02_modern_clothing/image_172.jpg,clothing,False,Unknown,Unknown,Unknown
img_173,seed_data/images/02_modern_clothing/image_173.jpg,clothing,False,Unknown,Unknown,Unknown
img_174,seed_data/images/02_modern_clothing/image_174.jpg,clothing,False,Unknown,Unknown,Unknown
img_175,seed_data/images/02_modern_clothing/image_175.jpg,clothing,False,Unknown,Unknown,Unknown
img_176,seed_data/images/02_modern_clothing/image_176.jpg,clothing,False,Unknown,Unknown,Unknown
img_177,seed_data/images/02_modern_clothing/image_177.jpg,clothing,False,Unknown,Unknown,Unknown
img_178,seed_data/images/02_modern_clothing/image_178.jpg,clothing,False,Unknown,Unknown,Unknown
img_179,seed_data/images/02_modern_clothing/image_179.jpg,clothing,False,Unknown,Unknown,Unknown
img_180,seed_data/images/02_modern_clothing/image_180.jpg,clothing,False,Unknown,Unknown,Unknown
img_181,seed_data/images/02_modern_clothing/image_181.jpg,clothing,False,Unknown,Unknown,Unknown
img_182,seed_data/images/02_modern_clothing/image_182.jpg,clothing,False,Unknown,Unknown,Unknown
img_183,seed_data/images/02_modern_clothing/image_183.jpg,clothing,False,Unknown,Unknown,Unknown
img_184,seed_data/images/02_modern_clothing/image_184.jpg,clothing,False,Unknown,Unknown,Unknown
img_185,seed_data/images/02_modern_clothing/image_185.jpg,clothing,False,Unknown,Unknown,Unknown
img_186,seed_data/images/02_modern_clothing/image_186.jpg,clothing,False,Unknown,Unknown,Unknown
img_187,seed_data/images/02_modern_clothing/image_187.jpg,clothing,False,Unknown,Unknown,Unknown
img_188,seed_data/images/02_modern_clothing/image_188.jpg,clothing,False,Unknown,Unknown,Unknown
img_189,seed_data/images/02_modern_clothing/image_189.jpg,clothing,False,Unknown,Unknown,Unknown
img_190,seed_data/images/02_modern_clothing/image_190.jpg,clothing,False,Unknown,Unknown,Unknown
img_191,seed_data/images/02_modern_clothing/image_191.jpg,clothing,False,Unknown,Unknown,Unknown
img_192,seed_data/images/02_modern_clothing/image_192.jpg,clothing,False,Unknown,Unknown,Unknown
img_193,seed_data/images/02_modern_clothing/image_193.jpg,clothing,False,Unknown,Unknown,Unknown
img_194,seed_data/images/02_modern_clothing/image_194.jpg,clothing,False,Unknown,Unknown,Unknown
img_195,seed_data/images/02_modern_clothing/image_195.jpg,clothing,False,Unknown,Unknown,Unknown
img_196,seed_data/images/02_modern_clothing/image_196.jpg,clothing,False,Unknown,Unknown,Unknown
img_197,seed_data/images/02_modern_clothing/image_197.jpg,clothing,False,Unknown,Unknown,Unknown
img_198,seed_data/images/02_modern_clothing/image_198.jpg,clothing,False,Unknown,Unknown,Unknown
img_199,seed_data/images/02_modern_clothing/image_199.jpg,clothing,False,Unknown,Unknown,Unknown
img_200,seed_data/images/02_modern_clothing/image_200.jpg,clothing,False,Unknown,Unknown,Unknown
img_201,seed_data/images/02_modern_clothing/image_201.jpg,clothing,False,Unknown,Unknown,Unknown
img_202,seed_data/images/02_modern_clothing/image_202.jpg,clothing,False,Unknown,Unknown,Unknown
img_203,seed_data/images/02_modern_clothing/image_203.jpg,clothing,False,Unknown,Unknown,Unknown
img_204,seed_data/images/02_modern_clothing/image_204.jpg,clothing,False,Unknown,Unknown,Unknown
img_205,seed_data/images/02_modern_clothing/image_205.jpg,clothing,False,Unknown,Unknown,Unknown
img_206,seed_data/images/02_modern_clothing/image_206.jpg,clothing,False,Unknown,Unknown,Unknown
img_207,seed_data/images/02_modern_clothing/image_207.jpg,clothing,False,Unknown,Unknown,Unknown
img_208,seed_data/images/02_modern_clothing/image_208.jpg,clothing,False,Unknown,Unknown,Unknown
img_209,seed_data/images/02_modern_clothing/image_209.jpg,clothing,False,Unknown,Unknown,Unknown
img_210,seed_data/images/02_modern_clothing/image_210.jpg,clothing,False,Unknown,Unknown,Unknown
img_211,seed_data/images/02_modern_clothing/image_211.jpg,clothing,False,Unknown,Unknown,Unknown
img_212,seed_data/images/02_modern_clothing/image_212.jpg,clothing,False,Unknown,Unknown,Unknown
img_213,seed_data/images/02_modern_clothing/image_213.jpg,clothing,False,Unknown,Unknown,Unknown
img_214,seed_data/images/02_modern_clothing/image_214.jpg,clothing,False,Unknown,Unknown,Unknown
img_215,seed_data/images/02_modern_clothing/image_215.jpg,clothing,False,Unknown,Unknown,Unknown
img_216,seed_data/images/02_modern_clothing/image_216.jpg,clothing,False,Unknown,Unknown,Unknown
img_217,seed_data/images/02_modern_clothing/image_217.jpg,clothing,False,Unknown,Unknown,Unknown
img_218,seed_data/images/02_modern_clothing/image_218.jpg,clothing,False,Unknown,Unknown,Unknown
img_219,seed_data/images/02_modern_clothing/image_219.jpg,clothing,False,Unknown,Unknown,Unknown
img_220,seed_data/images/02_modern_clothing/image_220.jpg,clothing,False,Unknown,Unknown,Unknown
img_221,seed_data/images/02_modern_clothing/image_221.jpg,clothing,False,Unknown,Unknown,Unknown
img_222,seed_data/images/02_modern_clothing/image_222.jpg,clothing,False,Unknown,Unknown,Unknown
img_223,seed_data/images/02_modern_clothing/image_223.jpg,clothing,False,Unknown,Unknown,Unknown
img_224,seed_data/images/02_modern_clothing/image_224.jpg,clothing,False,Unknown,Unknown,Unknown
img_225,seed_data/images/02_modern_clothing/image_225.jpg,clothing,False,Unknown,Unknown,Unknown
img_226,seed_data/images/02_modern_clothing/image_226.jpg,clothing,False,Unknown,Unknown,Unknown
img_227,seed_data/images/02_modern_clothing/image_227.jpg,clothing,False,Unknown,Unknown,Unknown
img_228,seed_data/images/02_modern_clothing/image_228.jpg,clothing,False,Unknown,Unknown,Unknown
img_229,seed_data/images/02_modern_clothing/image_229.jpg,clothing,False,Unknown,Unknown,Unknown
img_230,seed_data/images/02_modern_clothing/image_230.jpg,clothing,False,Unknown,Unknown,Unknown
img_231,seed_data/images/02_modern_clothing/image_231.jpg,clothing,False,Unknown,Unknown,Unknown
img_232,seed_data/images/02_modern_clothing/image_232.jpg,clothing,False,Unknown,Unknown,Unknown
img_233,seed_data/images/02_modern_clothing/image_233.jpg,clothing,False,Unknown,Unknown,Unknown
img_234,seed_data/images/02_modern_clothing/image_234.jpg,clothing,False,Unknown,Unknown,Unknown
