id,filepath,category,traditional,region,occasion,price_range
img_0244,seed_data/images/01_traditional_clothing/image_244.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0245,seed_data/images/01_traditional_clothing/image_245.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0246,seed_data/images/01_traditional_clothing/image_246.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0247,seed_data/images/01_traditional_clothing/image_247.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0248,seed_data/images/01_traditional_clothing/image_248.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0249,seed_data/images/01_traditional_clothing/image_249.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0250,seed_data/images/01_traditional_clothing/image_250.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0251,seed_data/images/01_traditional_clothing/image_251.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0252,seed_data/images/01_traditional_clothing/image_252.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0253,seed_data/images/01_traditional_clothing/image_253.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0254,seed_data/images/01_traditional_clothing/image_254.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0255,seed_data/images/01_traditional_clothing/image_255.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0256,seed_data/images/01_traditional_clothing/image_256.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0257,seed_data/images/01_traditional_clothing/image_257.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0258,seed_data/images/01_traditional_clothing/image_258.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0259,seed_data/images/01_traditional_clothing/image_259.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0260,seed_data/images/01_traditional_clothing/image_260.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0261,seed_data/images/01_traditional_clothing/image_261.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0262,seed_data/images/01_traditional_clothing/image_262.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0263,seed_data/images/01_traditional_clothing/image_263.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0264,seed_data/images/01_traditional_clothing/image_264.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0265,seed_data/images/01_traditional_clothing/image_265.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0266,seed_data/images/01_traditional_clothing/image_266.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0267,seed_data/images/01_traditional_clothing/image_267.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0268,seed_data/images/01_traditional_clothing/image_268.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0269,seed_data/images/01_traditional_clothing/image_269.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0270,seed_data/images/01_traditional_clothing/image_270.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0271,seed_data/images/01_traditional_clothing/image_271.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0272,seed_data/images/01_traditional_clothing/image_272.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0273,seed_data/images/01_traditional_clothing/image_273.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0274,seed_data/images/01_traditional_clothing/image_274.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0275,seed_data/images/01_traditional_clothing/image_275.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0276,seed_data/images/01_traditional_clothing/image_276.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0277,seed_data/images/01_traditional_clothing/image_277.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0278,seed_data/images/01_traditional_clothing/image_278.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0279,seed_data/images/01_traditional_clothing/image_279.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0280,seed_data/images/01_traditional_clothing/image_280.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0281,seed_data/images/01_traditional_clothing/image_281.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0282,seed_data/images/01_traditional_clothing/image_282.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0283,seed_data/images/01_traditional_clothing/image_283.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0284,seed_data/images/01_traditional_clothing/image_284.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0285,seed_data/images/01_traditional_clothing/image_285.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0286,seed_data/images/01_traditional_clothing/image_286.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0287,seed_data/images/01_traditional_clothing/image_287.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0288,seed_data/images/01_traditional_clothing/image_288.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0289,seed_data/images/01_traditional_clothing/image_289.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0290,seed_data/images/01_traditional_clothing/image_290.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0291,seed_data/images/01_traditional_clothing/image_291.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0292,seed_data/images/01_traditional_clothing/image_292.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0293,seed_data/images/01_traditional_clothing/image_293.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0294,seed_data/images/01_traditional_clothing/image_294.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0295,seed_data/images/01_traditional_clothing/image_295.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0296,seed_data/images/01_traditional_clothing/image_296.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0297,seed_data/images/01_traditional_clothing/image_297.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0298,seed_data/images/01_traditional_clothing/image_298.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0299,seed_data/images/01_traditional_clothing/image_299.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0300,seed_data/images/01_traditional_clothing/image_300.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0301,seed_data/images/01_traditional_clothing/image_301.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0302,seed_data/images/01_traditional_clothing/image_302.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0303,seed_data/images/01_traditional_clothing/image_303.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0304,seed_data/images/01_traditional_clothing/image_304.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0305,seed_data/images/01_traditional_clothing/image_305.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0306,seed_data/images/01_traditional_clothing/image_306.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0307,seed_data/images/01_traditional_clothing/image_307.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0308,seed_data/images/01_traditional_clothing/image_308.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0309,seed_data/images/01_traditional_clothing/image_309.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0310,seed_data/images/01_traditional_clothing/image_310.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0311,seed_data/images/01_traditional_clothing/image_311.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0312,seed_data/images/01_traditional_clothing/image_312.jpg,Traditional Clothing,True,West,Traditional Ceremony,premium
img_0313,seed_data/images/01_traditional_clothing/image_313.jpg,Traditional Clothing,True,Littoral,Funeral,mid-range
img_0314,seed_data/images/01_traditional_clothing/image_314.jpg,Traditional Clothing,True,Southwest,Graduation,mid-range
img_0315,seed_data/images/01_traditional_clothing/image_315.jpg,Traditional Clothing,True,Centre,Cultural Festival,premium
img_0316,seed_data/images/01_traditional_clothing/image_316.jpg,Traditional Clothing,True,Northwest,Wedding,mid-range
img_0317,seed_data/images/02_modern_clothing/image_001_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0318,seed_data/images/02_modern_clothing/image_002_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0319,seed_data/images/02_modern_clothing/image_003_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0320,seed_data/images/02_modern_clothing/image_004_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0321,seed_data/images/02_modern_clothing/image_005_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0322,seed_data/images/02_modern_clothing/image_006_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0323,seed_data/images/02_modern_clothing/image_007_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0324,seed_data/images/02_modern_clothing/image_008_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0325,seed_data/images/02_modern_clothing/image_009_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0326,seed_data/images/02_modern_clothing/image_010_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0327,seed_data/images/02_modern_clothing/image_011_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0328,seed_data/images/02_modern_clothing/image_012_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0329,seed_data/images/02_modern_clothing/image_013_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0330,seed_data/images/02_modern_clothing/image_014_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0331,seed_data/images/02_modern_clothing/image_015_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0332,seed_data/images/02_modern_clothing/image_016_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0333,seed_data/images/02_modern_clothing/image_017_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0334,seed_data/images/02_modern_clothing/image_018_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0335,seed_data/images/02_modern_clothing/image_019_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0336,seed_data/images/02_modern_clothing/image_020_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0337,seed_data/images/02_modern_clothing/image_021_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0338,seed_data/images/02_modern_clothing/image_022_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0339,seed_data/images/02_modern_clothing/image_023_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0340,seed_data/images/02_modern_clothing/image_024_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0341,seed_data/images/02_modern_clothing/image_025_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0342,seed_data/images/02_modern_clothing/image_026_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0343,seed_data/images/02_modern_clothing/image_027_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0344,seed_data/images/02_modern_clothing/image_028_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0345,seed_data/images/02_modern_clothing/image_029_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0346,seed_data/images/02_modern_clothing/image_030_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0347,seed_data/images/02_modern_clothing/image_031_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0348,seed_data/images/02_modern_clothing/image_032_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0349,seed_data/images/02_modern_clothing/image_033_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0350,seed_data/images/02_modern_clothing/image_034_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0351,seed_data/images/02_modern_clothing/image_035_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0352,seed_data/images/02_modern_clothing/image_036_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0353,seed_data/images/02_modern_clothing/image_037_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0354,seed_data/images/02_modern_clothing/image_038_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0355,seed_data/images/02_modern_clothing/image_039_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0356,seed_data/images/02_modern_clothing/image_040_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0357,seed_data/images/02_modern_clothing/image_041_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0358,seed_data/images/02_modern_clothing/image_042_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0359,seed_data/images/02_modern_clothing/image_043_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0360,seed_data/images/02_modern_clothing/image_044_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0361,seed_data/images/02_modern_clothing/image_045_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0362,seed_data/images/02_modern_clothing/image_046_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0363,seed_data/images/02_modern_clothing/image_047_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0364,seed_data/images/02_modern_clothing/image_048_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0365,seed_data/images/02_modern_clothing/image_049_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0366,seed_data/images/02_modern_clothing/image_050_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0367,seed_data/images/02_modern_clothing/image_051_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0368,seed_data/images/02_modern_clothing/image_052_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0369,seed_data/images/02_modern_clothing/image_053_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0370,seed_data/images/02_modern_clothing/image_054_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0371,seed_data/images/02_modern_clothing/image_055_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0372,seed_data/images/02_modern_clothing/image_056_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0373,seed_data/images/02_modern_clothing/image_057_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0374,seed_data/images/02_modern_clothing/image_058_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0375,seed_data/images/02_modern_clothing/image_059_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0376,seed_data/images/02_modern_clothing/image_060_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0377,seed_data/images/02_modern_clothing/image_061_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0378,seed_data/images/02_modern_clothing/image_062_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0379,seed_data/images/02_modern_clothing/image_063_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0380,seed_data/images/02_modern_clothing/image_064_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0381,seed_data/images/02_modern_clothing/image_065_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0382,seed_data/images/02_modern_clothing/image_066_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0383,seed_data/images/02_modern_clothing/image_067_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0384,seed_data/images/02_modern_clothing/image_068_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0385,seed_data/images/02_modern_clothing/image_069_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0386,seed_data/images/02_modern_clothing/image_070_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0387,seed_data/images/02_modern_clothing/image_071_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0388,seed_data/images/02_modern_clothing/image_072_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0389,seed_data/images/02_modern_clothing/image_073_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0390,seed_data/images/02_modern_clothing/image_074_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0391,seed_data/images/02_modern_clothing/image_075_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0392,seed_data/images/02_modern_clothing/image_076_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0393,seed_data/images/02_modern_clothing/image_077_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0394,seed_data/images/02_modern_clothing/image_078_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0395,seed_data/images/02_modern_clothing/image_079_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0396,seed_data/images/02_modern_clothing/image_080_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0397,seed_data/images/02_modern_clothing/image_081_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0398,seed_data/images/02_modern_clothing/image_082_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0399,seed_data/images/02_modern_clothing/image_083_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0400,seed_data/images/02_modern_clothing/image_084_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0401,seed_data/images/02_modern_clothing/image_085_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0402,seed_data/images/02_modern_clothing/image_086_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0403,seed_data/images/02_modern_clothing/image_087_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0404,seed_data/images/02_modern_clothing/image_088_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0405,seed_data/images/02_modern_clothing/image_089_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0406,seed_data/images/02_modern_clothing/image_090_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0407,seed_data/images/02_modern_clothing/image_091_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0408,seed_data/images/02_modern_clothing/image_092_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0409,seed_data/images/02_modern_clothing/image_093_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0410,seed_data/images/02_modern_clothing/image_094_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0411,seed_data/images/02_modern_clothing/image_095_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0412,seed_data/images/02_modern_clothing/image_096_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0413,seed_data/images/02_modern_clothing/image_097_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0414,seed_data/images/02_modern_clothing/image_098_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0415,seed_data/images/02_modern_clothing/image_099_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0416,seed_data/images/02_modern_clothing/image_100_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0417,seed_data/images/02_modern_clothing/image_101_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0418,seed_data/images/02_modern_clothing/image_102_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0419,seed_data/images/02_modern_clothing/image_103_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0420,seed_data/images/02_modern_clothing/image_104_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0421,seed_data/images/02_modern_clothing/image_105_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0422,seed_data/images/02_modern_clothing/image_106_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0423,seed_data/images/02_modern_clothing/image_107_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0424,seed_data/images/02_modern_clothing/image_108_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0425,seed_data/images/02_modern_clothing/image_109_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0426,seed_data/images/02_modern_clothing/image_110_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0427,seed_data/images/02_modern_clothing/image_111_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0428,seed_data/images/02_modern_clothing/image_112_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0429,seed_data/images/02_modern_clothing/image_113_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0430,seed_data/images/02_modern_clothing/image_114_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0431,seed_data/images/02_modern_clothing/image_115_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0432,seed_data/images/02_modern_clothing/image_116_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0433,seed_data/images/02_modern_clothing/image_117_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0434,seed_data/images/02_modern_clothing/image_118_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0435,seed_data/images/02_modern_clothing/image_119_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0436,seed_data/images/02_modern_clothing/image_120_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0437,seed_data/images/02_modern_clothing/image_121_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0438,seed_data/images/02_modern_clothing/image_122_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0439,seed_data/images/02_modern_clothing/image_123_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0440,seed_data/images/02_modern_clothing/image_124_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0441,seed_data/images/02_modern_clothing/image_125_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0442,seed_data/images/02_modern_clothing/image_126_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0443,seed_data/images/02_modern_clothing/image_127_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0444,seed_data/images/02_modern_clothing/image_128_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0445,seed_data/images/02_modern_clothing/image_129_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0446,seed_data/images/02_modern_clothing/image_130_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0447,seed_data/images/02_modern_clothing/image_131_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0448,seed_data/images/02_modern_clothing/image_132_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0449,seed_data/images/02_modern_clothing/image_133_1.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0450,seed_data/images/02_modern_clothing/image_134_1.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0451,seed_data/images/02_modern_clothing/image_135_1.jpg,Modern Clothing,False,South,Graduation,premium
img_0452,seed_data/images/02_modern_clothing/image_136_1.jpg,Modern Clothing,False,Centre,Office,budget
img_0453,seed_data/images/02_modern_clothing/image_137_1.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0454,seed_data/images/02_modern_clothing/image_138.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0455,seed_data/images/02_modern_clothing/image_139.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0456,seed_data/images/02_modern_clothing/image_140.jpg,Modern Clothing,False,South,Graduation,premium
img_0457,seed_data/images/02_modern_clothing/image_141.jpg,Modern Clothing,False,Centre,Office,budget
img_0458,seed_data/images/02_modern_clothing/image_142.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0459,seed_data/images/02_modern_clothing/image_143.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0460,seed_data/images/02_modern_clothing/image_144.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0461,seed_data/images/02_modern_clothing/image_145.jpg,Modern Clothing,False,South,Graduation,premium
img_0462,seed_data/images/02_modern_clothing/image_146.jpg,Modern Clothing,False,Centre,Office,budget
img_0463,seed_data/images/02_modern_clothing/image_147.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0464,seed_data/images/02_modern_clothing/image_148.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0465,seed_data/images/02_modern_clothing/image_149.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0466,seed_data/images/02_modern_clothing/image_150.jpg,Modern Clothing,False,South,Graduation,premium
img_0467,seed_data/images/02_modern_clothing/image_151.jpg,Modern Clothing,False,Centre,Office,budget
img_0468,seed_data/images/02_modern_clothing/image_152.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0469,seed_data/images/02_modern_clothing/image_153.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0470,seed_data/images/02_modern_clothing/image_154.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0471,seed_data/images/02_modern_clothing/image_155.jpg,Modern Clothing,False,South,Graduation,premium
img_0472,seed_data/images/02_modern_clothing/image_156.jpg,Modern Clothing,False,Centre,Office,budget
img_0473,seed_data/images/02_modern_clothing/image_157.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0474,seed_data/images/02_modern_clothing/image_158.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0475,seed_data/images/02_modern_clothing/image_159.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0476,seed_data/images/02_modern_clothing/image_160.jpg,Modern Clothing,False,South,Graduation,premium
img_0477,seed_data/images/02_modern_clothing/image_161.jpg,Modern Clothing,False,Centre,Office,budget
img_0478,seed_data/images/02_modern_clothing/image_162.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0479,seed_data/images/02_modern_clothing/image_163.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0480,seed_data/images/02_modern_clothing/image_164.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0481,seed_data/images/02_modern_clothing/image_165.jpg,Modern Clothing,False,South,Graduation,premium
img_0482,seed_data/images/02_modern_clothing/image_166.jpg,Modern Clothing,False,Centre,Office,budget
img_0483,seed_data/images/02_modern_clothing/image_167.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0484,seed_data/images/02_modern_clothing/image_168.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0485,seed_data/images/02_modern_clothing/image_169.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0486,seed_data/images/02_modern_clothing/image_170.jpg,Modern Clothing,False,South,Graduation,premium
img_0487,seed_data/images/02_modern_clothing/image_171.jpg,Modern Clothing,False,Centre,Office,budget
img_0488,seed_data/images/02_modern_clothing/image_172.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0489,seed_data/images/02_modern_clothing/image_173.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0490,seed_data/images/02_modern_clothing/image_174.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0491,seed_data/images/02_modern_clothing/image_175.jpg,Modern Clothing,False,South,Graduation,premium
img_0492,seed_data/images/02_modern_clothing/image_176.jpg,Modern Clothing,False,Centre,Office,budget
img_0493,seed_data/images/02_modern_clothing/image_177.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0494,seed_data/images/02_modern_clothing/image_178.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0495,seed_data/images/02_modern_clothing/image_179.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0496,seed_data/images/02_modern_clothing/image_180.jpg,Modern Clothing,False,South,Graduation,premium
img_0497,seed_data/images/02_modern_clothing/image_181.jpg,Modern Clothing,False,Centre,Office,budget
img_0498,seed_data/images/02_modern_clothing/image_182.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0499,seed_data/images/02_modern_clothing/image_183.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0500,seed_data/images/02_modern_clothing/image_184.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0501,seed_data/images/02_modern_clothing/image_185.jpg,Modern Clothing,False,South,Graduation,premium
img_0502,seed_data/images/02_modern_clothing/image_186.jpg,Modern Clothing,False,Centre,Office,budget
img_0503,seed_data/images/02_modern_clothing/image_187.jpg,Modern Clothing,False,Littoral,Casual,mid-range
img_0504,seed_data/images/02_modern_clothing/image_188.jpg,Modern Clothing,False,West,Date Night,mid-range
img_0505,seed_data/images/02_modern_clothing/image_189.jpg,Modern Clothing,False,Adamawa,Church,budget
img_0506,seed_data/images/02_modern_clothing/image_190.jpg,Modern Clothing,False,South,Graduation,premium
